,Age,Income,Family,CCAvg,Education,Mortgage,Personal Loan,Securities Account,CD Account,Online,CreditCard
4212,45,128,4,72.0,3,0,1,0,0,1,0
4213,44,132,3,31.200000000000003,1,308,1,0,0,0,0
4214,34,188,1,34.8,3,0,1,0,0,1,0
4215,65,170,4,73.19999999999999,2,0,1,0,1,1,1
4216,32,14,3,10.8,3,111,0,0,0,0,0
4217,41,93,1,33.599999999999994,3,0,0,0,0,1,0
4218,52,79,1,32.400000000000006,2,0,0,0,0,1,1
4219,35,79,4,26.400000000000002,2,0,0,0,0,0,0
4220,51,62,4,21.6,3,119,0,0,0,1,0
4221,30,95,2,2.4000000000000004,1,0,0,1,0,1,0
4222,58,60,4,15.600000000000001,3,0,0,0,0,1,0
4223,49,75,1,18.0,2,0,0,0,0,0,1
4224,63,85,4,1.2000000000000002,2,0,0,0,0,0,1
4225,40,143,1,49.199999999999996,1,0,0,0,0,1,0
4226,27,34,1,24.0,2,112,0,0,0,0,1
4227,38,44,2,20.4,1,0,0,0,0,0,0
4228,52,31,4,10.8,2,151,0,1,0,1,0
4229,49,13,4,9.600000000000001,1,111,0,0,0,1,0
4230,59,52,4,18.0,1,0,0,0,0,1,1
4231,32,42,1,2.4000000000000004,3,102,0,0,0,1,0
4232,30,102,4,25.200000000000003,3,139,0,0,0,0,1
4233,64,143,2,76.80000000000001,3,0,1,1,1,1,0
4234,59,10,4,8.399999999999999,3,0,0,0,0,1,0
4235,62,44,1,13.200000000000001,3,0,0,0,0,0,0
4236,61,158,2,72.0,1,306,0,1,1,1,1
4237,53,12,2,12.0,2,0,0,0,0,0,1
4238,51,59,1,14.399999999999999,1,139,0,0,0,1,0
4239,55,92,1,22.799999999999997,2,0,0,0,0,0,0
4240,36,82,2,33.599999999999994,1,0,0,0,0,0,1
4241,44,44,4,0.0,2,0,0,0,0,0,0
4242,26,182,2,38.400000000000006,2,0,1,0,0,0,0
4243,54,121,2,4.800000000000001,1,0,0,0,0,1,0
4244,35,38,1,20.4,1,0,0,0,0,0,1
4245,34,92,2,32.400000000000006,1,0,0,1,1,0,1
4246,28,53,2,19.200000000000003,3,0,0,0,0,0,0
4247,32,45,3,27.599999999999998,1,83,0,1,0,1,0
4248,38,63,1,43.2,2,0,0,1,0,1,0
4249,53,181,1,97.19999999999999,1,0,0,0,0,1,0
4250,45,33,3,6.0,1,136,0,0,1,1,1
4251,58,22,3,2.4000000000000004,1,0,0,0,0,1,0
4252,59,99,2,32.400000000000006,1,0,0,0,0,0,0
4253,45,44,3,12.0,2,193,0,0,0,0,0
4254,64,101,4,40.8,2,0,0,0,0,0,1
4255,30,32,1,24.0,2,0,0,0,0,1,1
4256,40,59,4,32.04,1,0,0,0,0,1,0
4257,61,25,2,6.0,2,0,0,0,0,1,1
4258,40,140,3,67.19999999999999,1,0,1,0,0,0,0
4259,40,29,1,9.0,3,0,0,0,0,1,0
4260,43,35,1,8.399999999999999,1,0,0,0,0,0,0
4261,39,141,4,75.6,1,0,1,1,1,1,1
4262,35,75,4,24.0,3,79,0,0,0,0,0
4263,38,58,2,33.599999999999994,1,0,0,0,0,1,0
4264,67,41,2,13.200000000000001,1,0,0,0,0,0,0
4265,55,42,2,24.0,2,196,0,0,0,0,1
4266,28,55,3,13.200000000000001,2,0,0,0,0,0,0
4267,30,18,4,3.5999999999999996,2,84,0,0,0,1,0
4268,59,75,4,27.599999999999998,3,0,0,1,0,0,0
4269,26,85,2,30.0,1,0,0,0,0,0,0
4270,52,43,4,13.200000000000001,2,0,0,0,0,0,0
4271,40,149,2,46.8,1,319,0,0,0,1,1
4272,31,25,2,12.0,2,0,0,1,1,1,1
4273,50,19,4,4.800000000000001,2,103,0,0,0,1,1
4274,27,18,1,4.800000000000001,3,0,0,0,0,0,0
4275,64,13,4,7.199999999999999,2,0,0,0,0,1,0
4276,34,41,1,28.799999999999997,2,0,0,0,0,0,0
4277,30,139,1,51.599999999999994,1,0,0,0,0,1,0
4278,39,62,3,27.96,1,131,0,0,1,1,1
4279,34,51,3,24.0,1,130,0,0,0,0,0
4280,40,71,3,36.0,1,272,0,0,0,1,0
4281,33,145,1,32.400000000000006,3,0,1,0,0,1,0
4282,38,45,4,14.399999999999999,2,138,0,0,0,1,0
4283,42,53,4,22.799999999999997,3,0,0,0,0,1,0
4284,37,64,1,18.0,3,0,0,0,0,1,0
4285,33,39,4,9.600000000000001,1,0,0,0,0,1,0
4286,60,38,3,26.400000000000002,3,0,0,1,0,0,0
4287,28,85,3,30.0,1,0,0,0,0,1,0
4288,45,61,3,32.400000000000006,2,0,0,0,0,0,1
4289,56,23,1,14.399999999999999,3,127,0,0,0,1,1
4290,53,122,1,28.799999999999997,1,330,0,0,0,0,0
4291,37,72,4,8.399999999999999,3,0,0,0,0,0,0
4292,47,123,1,87.6,1,0,0,0,0,0,0
4293,58,40,1,19.200000000000003,1,0,0,1,1,1,1
4294,52,62,4,33.599999999999994,2,0,0,0,0,1,0
4295,46,113,2,39.599999999999994,1,0,0,0,0,0,1
4296,52,81,4,45.599999999999994,2,0,0,0,0,0,0
4297,24,59,4,19.200000000000003,1,0,0,0,0,0,0
4298,57,25,2,8.399999999999999,2,103,0,0,0,0,0
4299,66,25,4,7.199999999999999,2,0,0,0,0,1,1
4300,30,14,4,6.0,3,0,0,0,0,1,0
4301,48,19,1,1.2000000000000002,1,0,0,0,0,1,0
4302,63,61,1,30.0,3,0,0,0,0,0,0
4303,48,21,1,1.2000000000000002,1,0,0,0,0,0,0
4304,34,44,1,15.96,1,0,0,0,0,1,0
4305,60,42,3,18.0,1,0,0,0,0,0,1
4306,55,52,1,16.799999999999997,3,207,0,1,0,0,0
4307,50,112,1,0.0,1,0,0,0,0,0,0
4308,29,34,1,4.800000000000001,3,0,0,0,0,0,0
4309,61,83,2,20.4,3,245,0,0,0,1,0
4310,50,24,4,4.800000000000001,2,137,0,0,0,1,0
4311,37,71,2,20.4,2,0,0,0,0,1,1
4312,64,181,2,27.599999999999998,2,0,1,0,1,1,1
4313,43,75,4,2.4000000000000004,3,102,0,0,0,1,0
4314,39,153,2,36.0,1,0,0,0,0,0,0
4315,23,75,2,21.6,2,0,0,0,0,1,1
4316,34,19,4,4.800000000000001,2,0,0,0,0,0,0
4317,29,31,4,18.0,2,0,0,0,0,0,1
4318,33,178,3,102.0,1,0,1,1,1,1,0
4319,60,65,2,18.0,1,220,0,0,0,0,1
4320,49,8,1,3.5999999999999996,1,97,0,0,0,0,0
4321,54,92,2,13.200000000000001,1,0,0,0,0,1,0
4322,59,145,4,21.6,1,198,1,0,0,1,0
4323,42,85,1,44.400000000000006,3,272,0,0,0,0,0
4324,62,149,1,56.400000000000006,1,0,0,0,0,1,0
4325,63,9,4,7.199999999999999,2,100,0,0,0,1,1
4326,61,40,3,6.0,2,100,0,1,0,0,0
4327,35,54,1,30.0,3,0,0,0,0,0,1
4328,26,164,2,48.0,3,301,1,0,0,1,0
4329,33,140,1,55.199999999999996,1,0,0,0,0,1,0
4330,31,18,1,4.800000000000001,3,0,0,0,0,0,0
4331,51,12,4,12.0,1,0,0,1,0,1,0
4332,55,140,2,32.400000000000006,1,0,0,0,0,1,0
4333,38,24,2,9.600000000000001,3,0,0,0,0,1,1
4334,38,60,2,21.6,1,0,0,0,0,1,0
4335,53,50,2,9.600000000000001,3,0,0,0,0,1,0
4336,62,44,1,22.799999999999997,2,0,0,0,0,0,1
4337,35,51,4,26.400000000000002,2,110,0,0,0,1,0
4338,46,34,2,15.600000000000001,1,116,0,0,0,0,0
4339,60,33,2,6.0,2,0,0,0,0,1,0
4340,63,63,2,18.0,1,0,0,0,0,1,0
4341,43,22,2,0.0,3,0,0,0,0,0,0
4342,33,104,2,43.2,3,0,1,0,0,0,1
4343,43,75,3,3.5999999999999996,3,0,0,0,0,0,0
4344,62,75,2,20.4,3,0,0,0,0,0,0
4345,48,62,4,43.2,3,83,0,0,0,0,1
4346,38,48,1,21.6,1,169,0,0,0,0,0
4347,36,73,2,33.599999999999994,1,0,0,0,0,1,1
4348,49,135,2,16.799999999999997,1,82,0,0,0,1,1
4349,61,61,3,26.400000000000002,3,117,0,0,0,1,1
4350,49,78,3,24.0,2,0,0,0,0,1,0
4351,59,40,3,10.8,3,0,0,0,0,1,0
4352,30,44,1,2.4000000000000004,3,0,0,0,0,0,1
4353,44,45,2,30.0,1,0,0,0,0,1,0
4354,67,18,2,4.800000000000001,1,0,0,0,0,1,0
4355,59,53,4,27.599999999999998,3,174,0,0,0,1,0
4356,37,11,3,1.2000000000000002,2,0,0,0,0,0,0
4357,50,38,3,7.199999999999999,2,0,0,0,0,1,0
4358,56,28,1,18.0,2,0,0,1,1,1,1
4359,29,35,2,3.5999999999999996,1,88,0,0,1,1,1
4360,55,81,3,20.4,2,171,0,0,0,1,0
4361,48,90,2,9.600000000000001,3,205,0,0,0,0,0
4362,32,115,1,48.0,1,0,0,0,0,0,0
4363,47,78,1,2.4000000000000004,2,0,0,0,0,1,0
4364,46,30,4,22.799999999999997,3,0,0,0,0,1,0
4365,33,39,4,9.600000000000001,1,0,0,0,0,1,1
4366,39,69,3,1.2000000000000002,1,0,0,0,0,0,0
4367,60,29,3,2.4000000000000004,1,79,0,0,0,1,1
4368,39,54,4,26.400000000000002,2,0,0,0,0,0,1
4369,34,60,3,33.599999999999994,1,0,0,0,1,1,1
4370,55,99,1,1.2000000000000002,3,0,0,0,0,0,0
4371,67,51,3,26.400000000000002,1,0,0,0,0,1,1
4372,40,53,3,6.0,3,0,0,1,1,1,1
4373,44,111,2,63.599999999999994,2,0,1,0,0,1,0
4374,56,79,3,9.600000000000001,1,302,0,0,0,0,0
4375,50,90,1,33.599999999999994,2,0,0,0,0,1,0
4376,31,18,2,3.5999999999999996,1,124,0,0,0,1,1
4377,66,73,3,28.799999999999997,1,0,0,0,0,0,0
4378,43,59,3,9.600000000000001,3,91,0,0,0,1,0
4379,58,40,2,3.5999999999999996,1,0,0,0,0,0,0
4380,33,41,1,18.0,2,0,0,0,1,1,1
4381,33,53,1,25.200000000000003,3,0,0,0,0,0,0
4382,32,128,2,51.96,1,0,0,0,0,1,0
4383,55,145,2,72.0,3,0,1,0,0,1,0
4384,25,35,4,12.0,3,0,0,0,0,1,0
4385,40,28,2,9.600000000000001,3,0,0,0,0,0,0
4386,54,155,1,12.0,1,256,0,0,0,1,1
4387,36,195,2,36.0,1,0,0,0,0,1,1
4388,35,50,4,26.400000000000002,2,0,0,0,0,0,0
4389,44,48,3,9.600000000000001,3,0,0,0,0,0,1
4390,38,81,1,43.2,2,0,0,0,0,1,1
4391,30,50,1,18.0,1,0,0,0,0,0,0
4392,39,21,3,2.4000000000000004,2,0,0,0,0,1,0
4393,35,142,2,0.0,1,0,0,1,0,1,0
4394,41,64,4,4.800000000000001,1,0,0,0,0,1,0
4395,56,91,1,36.0,3,0,0,0,0,1,1
4396,52,74,1,31.200000000000003,2,0,0,0,0,1,1
4397,29,182,1,44.400000000000006,3,0,1,0,0,1,0
4398,38,82,4,32.04,1,0,0,0,0,0,0
4399,51,45,4,31.200000000000003,1,0,0,0,0,0,0
4400,45,85,2,38.400000000000006,1,0,0,1,0,1,0
4401,51,133,1,7.199999999999999,1,328,0,0,0,0,0
4402,53,22,1,6.0,2,0,0,0,0,1,1
4403,50,24,4,6.0,2,0,0,0,0,0,1
4404,59,38,3,26.400000000000002,3,178,0,1,1,1,1
4405,57,80,2,0.0,3,0,0,0,0,0,0
4406,45,33,3,6.0,1,108,0,0,0,1,0
4407,27,41,4,21.6,3,147,0,0,0,0,0
4408,40,90,4,13.200000000000001,2,0,0,1,0,1,0
4409,39,89,1,33.599999999999994,3,153,0,0,0,1,1
4410,26,8,2,10.8,3,0,0,0,0,0,1
4411,27,85,1,22.799999999999997,1,0,0,0,0,1,1
4412,55,53,3,20.4,1,0,0,0,0,1,0
4413,64,20,3,1.2000000000000002,3,0,0,0,0,0,0
4414,41,9,1,12.0,1,0,0,0,0,1,1
4415,46,25,4,7.199999999999999,1,0,0,0,0,1,1
4416,43,114,1,20.4,1,0,0,0,0,1,0
4417,24,41,4,12.0,3,0,0,0,0,1,0
4418,29,49,4,25.200000000000003,3,0,0,0,0,0,0
4419,58,12,4,8.399999999999999,3,0,0,0,0,1,0
4420,45,50,3,30.0,2,0,0,0,0,1,0
4421,53,30,4,2.4000000000000004,2,0,0,0,0,1,0
4422,45,32,4,7.199999999999999,1,77,0,0,0,0,1
4423,32,41,4,24.0,2,0,0,0,0,0,0
4424,56,25,3,1.2000000000000002,2,0,0,0,0,0,0
4425,31,29,1,3.5999999999999996,1,0,0,0,0,0,0
4426,29,50,4,20.4,2,0,0,0,0,1,0
4427,48,79,3,8.399999999999999,1,0,0,0,0,1,1
4428,36,110,1,45.599999999999994,1,0,0,0,0,1,1
4429,36,40,2,20.04,2,129,0,1,0,1,0
4430,41,18,1,7.199999999999999,3,0,0,0,0,0,1
4431,48,48,1,3.5999999999999996,1,0,0,0,0,0,0
4432,27,40,4,12.0,3,0,0,0,0,0,0
4433,33,19,2,12.0,2,92,0,0,0,1,0
4434,31,35,1,15.96,1,131,0,0,0,0,1
4435,48,133,2,37.2,2,0,1,0,0,1,0
4436,59,19,2,6.0,2,0,0,0,0,1,0
4437,41,83,4,32.04,1,0,0,0,0,1,0
4438,42,39,3,25.200000000000003,3,0,0,0,0,0,0
4439,62,38,3,6.0,2,0,0,0,0,0,0
4440,62,63,1,30.0,3,0,0,0,0,1,1
4441,51,85,3,24.0,2,0,0,0,0,0,0
4442,48,14,4,12.0,1,0,0,0,0,1,0
4443,56,64,4,18.0,1,0,0,0,0,1,0
4444,53,20,1,2.4000000000000004,1,0,0,1,1,1,1
4445,62,33,3,1.2000000000000002,3,0,0,0,0,1,0
4446,28,80,3,30.0,1,0,0,0,0,1,0
4447,61,35,2,2.4000000000000004,3,0,0,0,0,1,0
4448,48,74,3,8.399999999999999,1,0,0,1,0,1,0
4449,50,32,2,8.399999999999999,2,0,0,0,0,1,0
4450,58,73,4,8.399999999999999,1,241,0,0,0,0,0
4451,53,41,2,9.600000000000001,1,0,0,0,0,1,0
4452,65,18,1,18.0,2,0,0,0,0,1,0
4453,27,28,4,18.0,2,0,0,0,0,1,0
4454,50,64,1,32.04,2,0,0,0,0,0,0
4455,50,44,2,8.399999999999999,2,192,0,0,0,1,0
4456,41,109,3,12.0,1,0,0,1,0,1,0
4457,43,71,3,3.5999999999999996,3,179,0,0,0,0,0
4458,55,79,2,13.200000000000001,1,0,0,1,0,1,0
4459,33,30,2,12.0,2,0,0,0,0,1,0
4460,44,82,2,4.800000000000001,1,0,0,0,0,1,1
4461,47,101,3,24.0,2,270,0,0,0,1,0
4462,43,13,2,1.2000000000000002,2,0,0,0,1,1,1
4463,59,59,3,16.799999999999997,3,0,0,0,0,0,0
4464,65,64,2,18.0,1,0,0,0,0,0,1
4465,28,188,2,54.0,1,0,0,1,0,1,0
4466,58,28,2,3.5999999999999996,1,148,0,0,0,0,0
4467,33,120,2,50.400000000000006,3,76,1,0,0,0,1
4468,24,131,1,64.80000000000001,1,0,0,0,0,1,0
4469,46,19,3,6.0,2,97,0,1,0,1,0
4470,26,44,4,15.600000000000001,3,0,0,1,0,0,0
4471,47,49,3,26.400000000000002,2,0,0,1,0,0,0
4472,32,99,2,54.0,3,249,0,0,0,1,0
4473,58,95,1,36.0,3,0,0,0,0,0,0
4474,32,81,4,21.6,3,0,0,0,0,1,0
4475,46,73,2,9.600000000000001,3,264,0,0,1,1,1
4476,35,193,2,78.0,1,0,0,0,0,0,1
4477,53,115,2,6.0,3,0,1,0,0,0,0
4478,55,41,2,7.199999999999999,3,0,0,0,0,1,1
4479,63,80,2,20.4,3,0,0,0,0,1,1
4480,45,90,4,13.200000000000001,2,0,0,0,0,1,1
4481,58,41,1,2.4000000000000004,1,81,0,0,0,1,0
4482,50,102,2,75.6,1,0,0,0,0,1,0
4483,37,59,1,18.0,3,0,0,0,0,0,1
4484,25,69,3,3.5999999999999996,3,0,0,0,0,1,0
4485,52,83,1,37.2,1,0,1,0,0,1,0
4486,26,49,3,28.799999999999997,2,0,0,0,0,0,0
4487,58,61,3,26.400000000000002,3,0,0,0,0,1,1
4488,37,59,4,2.4000000000000004,3,0,0,0,0,0,0
4489,35,85,4,25.200000000000003,3,0,0,0,0,0,1
4490,31,13,1,6.0,3,0,0,0,0,1,0
4491,58,151,3,7.199999999999999,2,0,1,0,0,0,0
4492,43,44,3,12.0,2,0,0,0,0,1,0
4493,43,53,3,9.600000000000001,3,154,0,0,0,0,0
4494,54,133,1,60.0,2,0,1,0,0,0,1
4495,53,31,3,10.8,3,78,0,0,0,1,0
4496,32,101,4,26.400000000000002,2,0,0,0,0,1,0
4497,37,61,3,33.599999999999994,1,0,0,0,0,0,0
4498,34,68,3,31.200000000000003,2,0,0,0,0,0,0
4499,51,21,4,9.600000000000001,1,0,0,0,0,1,0
4500,49,149,2,4.800000000000001,1,0,0,0,0,1,0
4501,54,75,1,16.799999999999997,3,0,0,0,0,0,0
4502,37,55,1,30.0,3,0,0,0,0,1,0
4503,57,81,2,44.400000000000006,1,226,0,0,0,1,1
4504,37,179,1,103.19999999999999,1,0,0,0,0,1,0
4505,32,81,2,40.8,2,0,1,0,0,0,1
4506,48,42,1,14.399999999999999,2,0,0,0,0,0,0
4507,44,199,2,80.03999999999999,1,0,0,0,0,1,0
4508,50,18,1,6.0,2,0,0,0,0,1,1
4509,44,28,1,3.5999999999999996,3,0,0,0,0,1,0
4510,54,80,4,31.200000000000003,3,143,0,0,0,0,0
4511,37,79,1,43.2,2,104,0,0,0,1,0
4512,34,52,2,12.0,2,0,0,0,0,1,0
4513,32,18,2,3.5999999999999996,2,0,0,0,0,1,0
4514,63,52,4,20.4,1,218,0,0,0,1,1
4515,56,15,4,8.399999999999999,3,102,0,0,0,0,0
4516,37,84,4,8.399999999999999,3,0,0,0,0,1,0
4517,66,114,1,9.600000000000001,3,0,0,0,0,1,1
4518,38,41,3,6.0,3,0,0,0,0,0,1
4519,35,29,3,10.8,1,126,0,0,0,1,0
4520,61,23,1,1.2000000000000002,1,96,0,0,0,0,0
4521,52,84,1,28.799999999999997,1,0,0,0,0,1,0
4522,57,60,3,20.4,1,0,0,1,1,1,1
4523,47,13,3,8.040000000000001,2,0,0,0,0,1,0
4524,50,45,2,7.199999999999999,3,0,0,0,0,0,0
4525,36,83,1,33.599999999999994,1,0,0,0,0,0,0
4526,45,102,4,56.400000000000006,2,81,1,0,0,0,0
4527,58,58,4,27.599999999999998,3,169,0,0,0,1,0
4528,27,134,1,20.4,2,307,1,0,0,1,0
4529,27,130,3,34.8,2,0,1,0,0,0,0
4530,48,148,2,39.599999999999994,1,0,0,0,1,1,1
4531,46,92,1,2.4000000000000004,2,0,0,0,0,0,0
4532,32,142,4,74.4,2,120,1,0,1,1,1
4533,54,62,4,8.399999999999999,1,0,0,0,0,0,1
4534,31,50,1,18.0,1,0,0,0,0,1,0
4535,42,29,1,7.199999999999999,3,0,0,0,0,1,0
4536,30,85,2,30.0,1,293,0,1,1,1,1
4537,41,78,4,4.800000000000001,1,0,0,0,0,1,0
4538,44,85,4,22.799999999999997,3,0,0,0,0,1,1
4539,37,89,2,20.4,2,0,0,0,0,1,0
4540,51,33,3,10.8,3,0,0,0,0,1,1
4541,30,42,1,25.200000000000003,3,0,0,0,0,1,0
4542,36,31,4,20.4,1,124,0,0,0,1,1
4543,65,143,4,79.19999999999999,2,0,1,0,0,1,0
4544,33,35,4,9.600000000000001,1,0,0,0,0,1,0
4545,58,22,1,1.2000000000000002,2,0,0,0,0,1,0
4546,34,45,1,20.4,1,84,0,0,0,0,0
4547,38,119,2,39.599999999999994,1,0,0,0,0,0,0
4548,59,43,4,15.600000000000001,1,0,0,0,0,1,0
4549,37,75,3,10.8,2,0,0,0,0,1,0
4550,59,121,1,51.599999999999994,1,0,0,0,0,1,0
4551,47,63,1,9.600000000000001,3,0,0,0,0,1,0
4552,48,58,2,20.4,1,0,0,0,0,0,0
4553,38,184,3,96.0,1,0,1,0,0,1,0
4554,34,155,2,78.0,1,0,0,0,0,1,1
4555,44,69,3,32.04,2,0,0,0,0,0,0
4556,47,38,3,7.199999999999999,2,0,0,1,0,0,0
4557,41,9,2,3.5999999999999996,2,0,0,0,0,0,1
4558,36,69,4,25.200000000000003,3,0,0,0,0,1,1
4559,28,199,1,75.96000000000001,1,0,0,0,0,0,0
4560,59,38,1,9.600000000000001,1,0,0,0,0,1,0
4561,43,129,1,60.0,1,0,0,1,0,1,0
4562,56,59,2,22.799999999999997,2,0,0,0,0,1,0
4563,28,115,1,22.799999999999997,1,200,0,0,0,1,0
4564,62,83,4,1.2000000000000002,2,0,0,0,0,0,0
4565,40,65,2,38.400000000000006,1,0,0,0,0,1,0
4566,34,72,3,27.599999999999998,1,124,0,0,0,0,0
4567,52,72,1,19.200000000000003,3,0,0,0,0,1,0
4568,40,63,3,6.0,3,221,0,0,0,1,0
4569,27,64,4,21.6,2,0,0,0,0,1,1
4570,52,194,1,20.4,1,0,0,0,0,1,0
4571,39,104,1,48.0,3,0,0,0,1,1,1
4572,50,18,2,12.0,2,88,0,0,0,1,1
4573,40,93,1,33.599999999999994,3,328,0,1,1,1,1
4574,35,32,1,15.96,1,137,0,0,0,1,1
4575,39,68,3,25.200000000000003,1,0,0,1,0,1,0
4576,25,38,2,19.200000000000003,3,0,0,0,0,0,0
4577,33,115,1,32.400000000000006,2,283,0,0,0,1,0
4578,26,161,2,86.4,1,0,0,0,0,0,0
4579,46,154,2,33.599999999999994,1,94,0,0,0,0,0
4580,27,68,4,0.0,1,0,0,0,0,0,1
4581,55,44,3,12.0,3,0,0,0,0,1,0
4582,52,149,2,4.800000000000001,1,0,0,0,0,0,0
4583,59,103,1,31.200000000000003,1,0,0,0,0,1,0
4584,63,41,4,15.600000000000001,2,0,0,0,0,1,0
4585,61,113,2,33.599999999999994,1,0,0,0,0,0,0
4586,58,48,4,15.600000000000001,2,0,0,0,0,1,1
4587,29,69,4,21.6,2,0,0,0,0,1,1
4588,51,43,4,13.200000000000001,2,164,0,0,0,1,1
4589,59,19,1,3.5999999999999996,3,0,0,0,0,1,0
4590,41,65,3,25.200000000000003,3,0,0,0,0,1,0
4591,59,32,3,4.800000000000001,2,0,0,0,0,0,1
4592,52,20,1,3.5999999999999996,1,0,0,0,0,0,0
4593,39,25,2,9.600000000000001,3,0,0,0,0,0,0
4594,45,70,1,33.599999999999994,1,0,0,0,0,0,1
4595,59,70,4,27.599999999999998,3,0,0,0,0,0,0
4596,49,103,3,24.0,2,167,0,0,0,0,0
4597,61,61,2,33.599999999999994,1,153,0,0,0,0,1
4598,31,170,1,72.0,1,0,0,0,0,1,0
4599,42,49,1,33.599999999999994,1,0,0,0,0,0,0
4600,35,108,2,33.0,3,0,1,1,0,0,0
4601,57,62,3,24.0,3,0,0,0,0,1,0
4602,54,102,3,20.4,2,0,0,0,0,1,0
4603,61,141,3,8.399999999999999,1,0,1,0,1,1,1
4604,60,8,2,12.0,1,0,0,0,0,0,0
4605,59,91,2,19.200000000000003,1,0,0,1,0,0,1
4606,62,10,3,6.0,1,0,0,0,0,1,0
4607,26,35,2,20.4,2,119,0,0,0,0,1
4608,41,71,3,3.5999999999999996,3,0,0,0,0,0,1
4609,65,59,3,28.799999999999997,1,0,0,0,0,0,0
4610,25,14,2,10.8,3,0,0,0,0,0,1
4611,25,122,2,2.4000000000000004,1,0,0,0,0,1,0
4612,27,81,3,18.0,1,307,0,1,1,1,1
4613,65,35,1,6.0,3,150,0,0,0,1,0
4614,60,83,2,16.799999999999997,1,75,0,1,0,1,0
4615,29,121,1,18.0,1,0,0,0,0,1,0
4616,32,35,3,12.0,1,0,0,1,0,1,0
4617,32,140,4,79.19999999999999,3,0,1,0,1,0,1
4618,41,88,1,33.599999999999994,3,0,0,1,0,0,0
4619,52,70,2,13.200000000000001,1,0,0,1,0,1,0
4620,40,63,1,18.0,3,0,0,0,0,0,0
4621,39,125,1,42.0,1,0,0,0,0,1,1
4622,34,21,4,12.0,1,0,0,0,0,0,0
4623,34,75,2,21.6,1,0,0,0,0,0,0
4624,34,38,1,15.96,1,0,0,1,0,1,0
4625,41,58,4,32.04,1,0,0,0,0,1,1
4626,59,31,3,4.800000000000001,2,0,0,0,0,1,0
4627,40,18,4,18.0,3,0,0,0,0,0,0
4628,52,29,1,18.0,2,159,0,0,0,0,1
4629,37,29,2,16.799999999999997,3,0,0,0,0,1,1
4630,39,69,3,1.2000000000000002,1,247,0,0,0,0,0
4631,49,121,1,58.800000000000004,1,0,0,0,0,1,0
4632,63,64,1,21.6,3,147,0,0,0,1,1
4633,34,84,4,26.400000000000002,2,323,0,0,0,1,0
4634,51,65,3,8.399999999999999,2,0,0,0,0,0,0
4635,61,85,3,21.6,2,0,0,0,0,0,0
4636,56,44,3,18.0,1,153,0,0,0,1,0
4637,62,174,1,56.400000000000006,1,0,0,0,0,1,1
4638,56,178,1,34.8,1,0,0,0,0,1,0
4639,58,55,4,30.0,1,0,0,0,0,1,0
4640,58,25,4,10.8,2,90,0,0,0,1,1
4641,50,21,1,2.4000000000000004,1,0,0,0,0,1,0
4642,44,72,3,3.5999999999999996,3,0,0,0,0,1,0
4643,49,129,1,3.5999999999999996,1,0,0,0,0,1,1
4644,31,18,1,4.800000000000001,3,0,0,0,0,1,0
4645,49,91,4,16.799999999999997,2,0,0,0,0,1,0
4646,43,38,1,6.0,3,144,0,0,0,1,0
4647,31,21,3,12.0,1,0,0,0,0,1,0
4648,66,38,1,13.200000000000001,3,0,0,0,0,0,1
4649,41,154,1,20.4,1,0,0,0,0,0,1
4650,39,178,1,49.199999999999996,1,207,0,0,0,1,0
4651,46,85,1,2.4000000000000004,2,0,0,1,1,1,1
4652,57,93,2,19.200000000000003,1,161,0,0,0,0,0
4653,59,151,2,72.0,1,0,0,0,0,1,0
4654,30,78,4,26.400000000000002,2,236,0,1,0,0,0
4655,26,135,1,18.0,1,0,0,0,0,0,0
4656,46,40,1,3.5999999999999996,1,116,0,0,0,0,0
4657,66,80,4,1.2000000000000002,2,0,0,0,0,1,0
4658,50,18,2,0.0,1,0,0,0,0,0,1
4659,61,74,2,8.399999999999999,2,0,0,0,0,1,1
4660,37,94,4,21.6,3,232,0,0,0,1,0
4661,51,173,1,6.0,2,0,1,0,0,1,0
4662,56,88,4,12.0,2,0,0,0,0,1,1
4663,58,82,1,51.599999999999994,1,263,0,0,0,0,0
4664,41,54,3,25.200000000000003,1,0,0,0,0,1,0
4665,35,45,3,10.8,1,101,0,1,0,0,0
4666,38,39,1,24.0,2,0,0,0,0,1,0
4667,26,20,4,12.0,1,116,0,0,0,0,0
4668,35,93,4,21.6,3,0,0,0,0,0,1
4669,36,85,3,14.399999999999999,3,0,0,0,0,1,0
4670,26,95,3,9.600000000000001,1,0,0,0,0,1,0
4671,53,48,2,22.799999999999997,2,0,0,0,0,1,0
4672,56,22,1,14.399999999999999,3,0,0,0,0,1,1
4673,44,33,1,9.0,3,171,0,0,0,0,0
4674,47,40,2,25.200000000000003,3,156,0,0,0,1,0
4675,32,30,4,4.800000000000001,2,78,0,0,0,1,0
4676,52,22,4,9.600000000000001,1,0,0,0,0,1,1
4677,39,20,1,7.199999999999999,3,0,0,0,0,1,0
4678,47,49,3,30.0,2,0,0,0,0,1,0
4679,35,25,3,1.2000000000000002,2,0,0,1,0,1,0
4680,26,150,2,86.4,1,0,0,0,0,0,1
4681,43,32,4,3.5999999999999996,1,0,0,0,0,0,0
4682,52,9,2,2.4000000000000004,1,0,0,0,0,0,0
4683,30,23,2,10.8,3,0,0,1,0,1,0
4684,36,18,4,12.0,1,0,0,0,0,1,1
4685,48,42,3,7.199999999999999,2,121,0,0,0,1,0
